Date,tsla,meta,goog,amzn,nflx,gbtc,gdx,intc,dal,c
2023-02-13 00:00:00-05:00,194.63999938964844,178.7471923828125,94.65987396240234,99.54000091552734,358.57000732421875,10.390000343322754,28.76443862915039,27.865583419799805,38.002532958984375,47.135772705078125
2023-02-14 00:00:00-05:00,209.25,178.79701232910156,94.61005401611328,99.69999694824219,359.9599914550781,10.850000381469727,28.822784423828125,27.95342445373535,38.494789123535156,47.699546813964844
2023-02-15 00:00:00-05:00,214.24000549316406,176.48582458496094,96.75235748291016,101.16000366210938,361.4200134277344,12.170000076293945,27.996219635009766,28.15839385986328,38.4160270690918,47.89363098144531
2023-02-16 00:00:00-05:00,202.0399932861328,171.7838134765625,95.43708038330078,98.1500015258789,350.7099914550781,11.890000343322754,27.87952995300293,27.523975372314453,37.687477111816406,47.560916900634766
2023-02-17 00:00:00-05:00,208.30999755859375,172.2221221923828,94.2513427734375,97.19999694824219,347.9599914550781,12.199999809265137,27.626697540283203,26.948116302490234,37.7662467956543,47.52394485473633
2023-02-21 00:00:00-05:00,197.3699951171875,171.4251708984375,91.72045135498047,94.58000183105469,337.5,11.880000114440918,27.33496856689453,25.43527603149414,36.5257453918457,46.063655853271484
2023-02-22 00:00:00-05:00,200.86000061035156,170.46881103515625,91.47134399414062,95.79000091552734,334.8800048828125,11.579999923706055,26.693166732788086,24.859418869018555,36.4371452331543,46.24850845336914
2023-02-23 00:00:00-05:00,202.07000732421875,171.3853302001953,90.74394989013672,95.81999969482422,323.6499938964844,11.890000343322754,26.557025909423828,24.996063232421875,36.9490966796875,46.562744140625
2023-02-24 00:00:00-05:00,196.8800048828125,169.74159240722656,89.03010559082031,93.5,317.1499938964844,11.460000038146973,26.245847702026367,24.537330627441406,36.78172302246094,46.377906799316406
2023-02-27 00:00:00-05:00,207.6300048828125,168.8948211669922,89.77742004394531,93.76000213623047,323.0299987792969,11.489999771118164,26.45005989074707,24.303081512451172,37.254295349121094,46.645931243896484
2023-02-28 00:00:00-05:00,205.7100067138672,174.2742919921875,89.9767074584961,94.2300033569336,322.1300048828125,11.539999961853027,26.75151252746582,24.332365036010742,37.746559143066406,46.84925842285156
2023-03-01 00:00:00-05:00,202.77000427246094,172.7600555419922,90.18595123291016,92.16999816894531,313.4800109863281,11.510000228881836,27.33496856689453,24.7227725982666,37.91392135620117,47.5978889465332
2023-03-02 00:00:00-05:00,190.89999389648438,173.86582946777344,91.97950744628906,92.12999725341797,311.8800048828125,11.510000228881836,27.393314361572266,25.571916580200195,37.8253173828125,47.50545883178711
2023-03-03 00:00:00-05:00,197.7899932861328,184.54505920410156,93.68338012695312,94.9000015258789,315.17999267578125,11.25,27.84063148498535,25.767126083374023,38.248661041259766,48.383480072021484
2023-03-06 00:00:00-05:00,193.80999755859375,184.19638061523438,95.23780059814453,93.75,312.0299987792969,11.770000457763672,27.305795669555664,25.366952896118164,37.86470031738281,48.22636032104492
2023-03-07 00:00:00-05:00,187.7100067138672,183.807861328125,93.83283996582031,93.55000305175781,308.4700012207031,12.899999618530273,26.148605346679688,24.917980194091797,38.46525573730469,47.209712982177734
2023-03-08 00:00:00-05:00,182.0,184.26611328125,94.3111343383789,93.91999816894531,311.7900085449219,13.239999771118164,26.070810317993164,25.35719108581543,39.11503982543945,46.84001922607422
2023-03-09 00:00:00-05:00,172.9199981689453,180.99859619140625,92.32826232910156,92.25,297.7799987792969,11.800000190734863,25.94439697265625,25.80616569519043,37.89423370361328,44.9176139831543
2023-03-10 00:00:00-05:00,173.44000244140625,178.82688903808594,90.68416595458984,90.7300033569336,292.760009765625,11.229999542236328,26.45005989074707,26.56746482849121,36.673423767089844,44.67731475830078
2023-03-13 00:00:00-04:00,174.47999572753906,180.2115936279297,91.33184051513672,92.43000030517578,293.510009765625,12.649999618530273,28.29767417907715,26.303939819335938,35.12773132324219,41.35008239746094
2023-03-14 00:00:00-04:00,183.25999450683594,193.28167724609375,93.91256713867188,94.87999725341797,294.94000244140625,13.489999771118164,28.521331787109375,27.33852767944336,34.92098617553711,43.808536529541016
2023-03-15 00:00:00-04:00,180.4499969482422,196.99749755859375,96.20433044433594,96.19999694824219,303.7900085449219,13.270000457763672,28.521331787109375,27.728939056396484,32.71565628051758,41.42402648925781
2023-03-16 00:00:00-04:00,184.1300048828125,204.150146484375,100.70814514160156,100.04000091552734,310.05999755859375,14.050000190734863,28.356019973754883,29.456506729125977,33.18822479248047,42.16341018676758
2023-03-17 00:00:00-04:00,180.1300048828125,194.86563110351562,102.0931625366211,98.94999694824219,303.5,15.430000305175781,29.736865997314453,29.09537696838379,32.4498291015625,40.897212982177734
2023-03-20 00:00:00-04:00,183.25,197.05726623535156,101.5650634765625,97.70999908447266,305.1300048828125,16.0,30.252254486083984,28.460960388183594,32.627044677734375,40.74933624267578
2023-03-21 00:00:00-04:00,197.5800018310547,201.3907012939453,105.4610595703125,100.61000061035156,305.7900085449219,16.0,29.17285919189453,27.777740478515625,33.36543273925781,41.65507125854492
2023-03-22 00:00:00-04:00,191.14999389648438,199.0496368408203,103.84687042236328,98.69999694824219,293.8999938964844,15.079999923706055,29.717418670654297,27.455650329589844,32.26277160644531,40.398128509521484
2023-03-23 00:00:00-04:00,192.22000122070312,203.5026397705078,105.87957000732422,98.70999908447266,320.3699951171875,16.100000381469727,30.446739196777344,28.334075927734375,31.64252281188965,40.15782928466797
2023-03-24 00:00:00-04:00,190.41000366210938,205.22604370117188,105.6802749633789,98.12999725341797,328.3900146484375,16.0,30.68012237548828,28.656164169311523,31.101036071777344,39.843589782714844
2023-03-27 00:00:00-04:00,191.80999755859375,202.06809997558594,102.69100952148438,98.04000091552734,327.6600036621094,15.229999542236328,30.650951385498047,28.480480194091797,31.632678985595703,41.387046813964844
2023-03-28 00:00:00-04:00,189.19000244140625,199.9163360595703,100.99710845947266,97.23999786376953,323.5199890136719,15.609999656677246,31.419170379638672,28.587844848632812,31.9674129486084,41.79371643066406
2023-03-29 00:00:00-04:00,193.8800048828125,204.5685577392578,101.5351791381836,100.25,332.0299987792969,15.84000015258789,31.156614303588867,30.764385223388672,32.804256439208984,42.468406677246094
2023-03-30 00:00:00-04:00,195.27999877929688,207.049072265625,100.9572525024414,102.0,338.42999267578125,15.819999694824219,31.623380661010742,31.320716857910156,33.582027435302734,42.57931137084961
2023-03-31 00:00:00-04:00,207.4600067138672,211.13348388671875,103.6276626586914,103.29000091552734,345.4800109863281,16.360000610351562,31.458065032958984,31.88681411743164,34.379486083984375,43.3371696472168
2023-04-03 00:00:00-04:00,194.77000427246094,212.2592010498047,104.5344009399414,102.41000366210938,348.2799987792969,16.049999237060547,32.16794204711914,32.101539611816406,33.857688903808594,43.17082214355469
2023-04-04 00:00:00-04:00,192.5800018310547,213.90289306640625,104.74365234375,103.94999694824219,346.75,15.960000038146973,33.24733352661133,32.30649948120117,33.39496994018555,42.59779739379883
2023-04-05 00:00:00-04:00,185.52000427246094,210.67523193359375,104.57424926757812,101.0999984741211,342.3500061035156,16.190000534057617,33.3931999206543,32.04298400878906,32.94208526611328,42.302040100097656
2023-04-06 00:00:00-04:00,185.05999755859375,215.2776641845703,108.5101089477539,102.05999755859375,339.3299865722656,16.209999084472656,33.48072052001953,32.023460388183594,33.16852951049805,42.38522720336914
2023-04-10 00:00:00-04:00,184.50999450683594,213.93280029296875,106.56708526611328,102.16999816894531,338.989990234375,17.139999389648438,33.052852630615234,31.740413665771484,33.44419860839844,42.995216369628906
2023-04-11 00:00:00-04:00,186.7899932861328,213.03622436523438,105.74006652832031,99.91999816894531,338.2099914550781,17.719999313354492,33.626583099365234,31.57448387145996,34.04475402832031,43.623695373535156
2023-04-12 00:00:00-04:00,180.5399932861328,213.1856231689453,104.8432846069336,97.83000183105469,331.0299987792969,17.06999969482422,33.95720291137695,31.252399444580078,33.21775817871094,43.364906311035156
2023-04-13 00:00:00-04:00,185.89999389648438,219.511474609375,107.80266571044922,102.4000015258789,346.19000244140625,17.700000762939453,34.881011962890625,31.359760284423828,32.85348129272461,43.71611404418945
2023-04-14 00:00:00-04:00,185.0,220.6471405029297,109.06810760498047,102.51000213623047,338.6300048828125,17.43000030517578,34.122520446777344,31.125513076782227,33.24728775024414,45.80488204956055
2023-04-17 00:00:00-04:00,187.0399932861328,218.02716064453125,106.03899383544922,102.73999786376953,332.7200012207031,16.809999465942383,33.35430145263672,31.36952018737793,34.05459976196289,45.925025939941406
2023-04-18 00:00:00-04:00,184.30999755859375,217.06085205078125,104.74365234375,102.30000305175781,333.70001220703125,17.139999389648438,33.597408294677734,31.066951751708984,34.812679290771484,46.28548049926758
2023-04-19 00:00:00-04:00,180.58999633789062,214.87916564941406,104.64400482177734,104.30000305175781,323.1199951171875,16.34000015258789,33.1403694152832,30.403255462646484,35.37385559082031,46.581233978271484
2023-04-20 00:00:00-04:00,162.99000549316406,212.2592010498047,105.5208511352539,103.80999755859375,325.3500061035156,15.819999694824219,33.12091827392578,30.12020492553711,34.103824615478516,45.65700149536133
2023-04-21 00:00:00-04:00,165.0800018310547,212.07986450195312,105.53082275390625,106.95999908447266,327.9800109863281,15.199999809265137,32.683326721191406,29.573631286621094,33.79862594604492,45.315032958984375
2023-04-24 00:00:00-04:00,162.5500030517578,211.98023986816406,106.39769744873047,106.20999908447266,329.0199890136719,14.989999771118164,32.78056716918945,28.948972702026367,33.59187698364258,45.315032958984375
2023-04-25 00:00:00-04:00,160.6699981689453,206.76019287109375,104.2354736328125,102.56999969482422,322.54998779296875,14.960000038146973,32.83891677856445,28.187671661376953,32.59750747680664,44.270660400390625
2023-04-26 00:00:00-04:00,153.75,208.60313415527344,104.07604217529297,104.9800033569336,321.1499938964844,15.100000381469727,32.411048889160156,28.353593826293945,32.243080139160156,43.30945587158203
2023-04-27 00:00:00-04:00,160.19000244140625,237.6521759033203,107.98200988769531,109.81999969482422,325.8500061035156,16.440000534057617,32.916709899902344,29.14417839050293,32.81410217285156,43.46656799316406
2023-04-28 00:00:00-04:00,164.30999755859375,239.40548706054688,107.8325424194336,105.44999694824219,329.92999267578125,16.420000076293945,32.65415573120117,30.315410614013672,33.778934478759766,43.98047637939453
2023-05-01 00:00:00-04:00,161.8300018310547,242.2545928955078,107.32437133789062,102.05000305175781,324.1199951171875,15.25,32.48883819580078,29.573631286621094,34.182586669921875,44.14866256713867
2023-05-02 00:00:00-04:00,160.30999755859375,238.32960510253906,105.6005630493164,103.62999725341797,317.54998779296875,16.209999084472656,33.78217315673828,29.056337356567383,33.99552536010742,42.98070526123047
2023-05-03 00:00:00-04:00,160.61000061035156,236.1280059814453,105.74006652832031,103.6500015258789,319.29998779296875,16.350000381469727,33.89886474609375,29.915239334106445,33.60171890258789,42.67236328125
2023-05-04 00:00:00-04:00,161.1999969482422,232.63136291503906,104.83332824707031,104.0,320.7799987792969,16.549999237060547,34.70597839355469,30.61595916748047,32.56797409057617,41.95290756225586
2023-05-05 00:00:00-04:00,170.05999755859375,231.8941650390625,105.834716796875,105.66000366210938,322.760009765625,16.809999465942383,34.42397689819336,30.370952606201172,33.41466522216797,43.279701232910156
2023-05-08 00:00:00-04:00,171.7899932861328,232.38232421875,107.85247039794922,105.83000183105469,331.2099914550781,15.510000228881836,34.385074615478516,30.15534782409668,33.67063903808594,43.317073822021484
2023-05-09 00:00:00-04:00,169.14999389648438,232.48191833496094,107.55355834960938,106.62000274658203,332.1400146484375,15.65999984741211,34.27811050415039,29.49873161315918,33.67063903808594,43.466575622558594
2023-05-10 00:00:00-04:00,168.5399932861328,232.19305419921875,111.87801361083984,110.19000244140625,335.4200134277344,15.390000343322754,34.035003662109375,29.371328353881836,33.27682113647461,43.326419830322266
2023-05-11 00:00:00-04:00,172.0800018310547,234.89271545410156,116.48147583007812,112.18000030517578,344.760009765625,14.65999984741211,32.59580612182617,28.28350257873535,32.705806732177734,43.00873565673828
2023-05-12 00:00:00-04:00,167.97999572753906,232.92025756835938,117.49781799316406,110.26000213623047,339.8900146484375,14.260000228881836,32.67360305786133,28.3717041015625,32.71565628051758,42.46681213378906
2023-05-15 00:00:00-04:00,166.35000610351562,237.95103454589844,116.54125213623047,111.19999694824219,335.8900146484375,15.0,32.97505569458008,29.204723358154297,33.19806671142578,43.02742385864258
2023-05-16 00:00:00-04:00,166.52000427246094,237.91119384765625,119.66004180908203,113.4000015258789,333.75,14.630000114440918,32.0998649597168,28.636310577392578,33.296512603759766,42.30795669555664
2023-05-17 00:00:00-04:00,173.86000061035156,241.56724548339844,121.04507446289062,115.5,339.9599914550781,15.020000457763672,31.82758903503418,28.29330062866211,35.37385559082031,43.98982238769531
2023-05-18 00:00:00-04:00,176.88999938964844,245.91064453125,123.07776641845703,118.1500015258789,371.2900085449219,14.420000076293945,31.001022338867188,29.087121963500977,35.33448028564453,43.34510803222656
2023-05-19 00:00:00-04:00,180.13999938964844,244.7052459716797,122.8087387084961,116.25,365.3599853515625,14.390000343322754,31.273303985595703,29.33212661743164,35.039119720458984,42.70974349975586
2023-05-22 00:00:00-04:00,188.8699951171875,247.37506103515625,125.41935729980469,115.01000213623047,363.010009765625,14.1899995803833,30.991300582885742,29.675134658813477,34.911136627197266,42.78449249267578
2023-05-23 00:00:00-04:00,185.77000427246094,245.80105590820312,122.84860229492188,114.98999786376953,355.989990234375,14.329999923706055,30.77736473083496,28.92051887512207,35.35416030883789,42.89661407470703
2023-05-24 00:00:00-04:00,182.89999389648438,248.26165771484375,121.20449829101562,116.75,364.8500061035156,13.694999694824219,30.06749153137207,28.420703887939453,34.389339447021484,41.56981658935547
2023-05-25 00:00:00-04:00,184.47000122070312,251.72840881347656,123.90479278564453,115.0,359.0,13.760000228881836,29.425691604614258,26.852664947509766,35.19664764404297,41.32688522338867
2023-05-26 00:00:00-04:00,193.1699981689453,261.0428161621094,124.9809341430664,120.11000061035156,378.8800048828125,13.829999923706055,29.57155418395996,28.420703887939453,35.33448028564453,41.6725959777832
2023-05-30 00:00:00-04:00,201.16000366210938,261.52099609375,124.19375610351562,121.66000366210938,392.9800109863281,14.350000381469727,29.367345809936523,29.39093017578125,35.71844482421875,41.76603317260742
2023-05-31 00:00:00-04:00,203.92999267578125,263.712646484375,122.92831420898438,120.58000183105469,395.2300109863281,13.890000343322754,30.057767868041992,30.811962127685547,35.76767349243164,41.41097640991211
2023-06-01 00:00:00-04:00,207.52000427246094,271.5726013183594,123.92472076416016,122.7699966430664,403.1300048828125,14.050000190734863,31.127437591552734,30.508153915405273,35.816890716552734,41.89684295654297
2023-06-02 00:00:00-04:00,213.97000122070312,271.5726013183594,124.78164672851562,124.25,400.4700012207031,14.380000114440918,30.543981552124023,30.684560775756836,36.4371452331543,43.279701232910156
2023-06-05 00:00:00-04:00,217.61000061035156,270.3572692871094,126.17662811279297,125.30000305175781,403.5400085449219,13.680999755859375,30.689847946166992,29.263526916503906,36.5257453918457,43.2049560546875
2023-06-06 00:00:00-04:00,221.30999755859375,270.0882873535156,127.45205688476562,126.61000061035156,399.2900085449219,14.470000267028809,30.757917404174805,30.341550827026367,37.05739212036133,44.120628356933594
2023-06-07 00:00:00-04:00,224.57000732421875,262.59686279296875,122.4998550415039,121.2300033569336,399.7699890136719,13.829999923706055,30.193906784057617,30.65515899658203,37.63825225830078,44.85877227783203
2023-06-08 00:00:00-04:00,234.86000061035156,263.5731506347656,122.2308120727539,124.25,409.3699951171875,13.850000381469727,30.670398712158203,31.18437385559082,38.504638671875,44.942867279052734
2023-06-09 00:00:00-04:00,244.39999389648438,263.9417724609375,122.43009948730469,123.43000030517578,420.0199890136719,13.539999961853027,30.223081588745117,30.71396255493164,38.672000885009766,45.12974166870117
2023-06-12 00:00:00-04:00,249.8300018310547,270.0185241699219,123.90479278564453,126.56999969482422,423.9700012207031,13.119999885559082,30.37866973876953,32.40940475463867,39.5777702331543,45.269893646240234
2023-06-13 00:00:00-04:00,258.7099914550781,270.28753662109375,123.98451232910156,126.66000366210938,435.7300109863281,13.109999656677246,30.038320541381836,33.23262405395508,40.91671371459961,45.494144439697266
2023-06-14 00:00:00-04:00,256.7900085449219,272.309814453125,123.9346923828125,126.41999816894531,440.8599853515625,13.260000228881836,30.01887321472168,34.8692626953125,41.53696060180664,45.07368087768555
2023-06-15 00:00:00-04:00,255.89999389648438,280.75750732421875,125.33964538574219,127.11000061035156,445.2699890136719,13.399999618530273,30.145286560058594,35.104469299316406,42.216278076171875,45.372676849365234
2023-06-16 00:00:00-04:00,260.5400085449219,279.9306945800781,123.61582946777344,125.48999786376953,431.9599914550781,15.119999885559082,30.524534225463867,35.64347839355469,42.12767791748047,45.02696228027344
2023-06-20 00:00:00-04:00,274.45001220703125,283.24798583984375,123.40658569335938,125.77999877929688,434.70001220703125,16.850000381469727,29.308998107910156,34.30085372924805,41.82247543334961,44.48502731323242
2023-06-21 00:00:00-04:00,259.4599914550781,280.5682678222656,120.82585906982422,124.83000183105469,424.45001220703125,17.719999313354492,29.231204986572266,32.242801666259766,42.12767791748047,44.29815673828125
2023-06-22 00:00:00-04:00,264.6099853515625,283.7958984375,123.42652130126953,130.14999389648438,422.4800109863281,18.0,29.026994705200195,32.05659103393555,42.27534866333008,43.56935501098633
2023-06-23 00:00:00-04:00,256.6000061035156,287.63128662109375,122.57955932617188,129.3300018310547,424.0199890136719,19.190000534057617,28.96864891052246,32.34080505371094,42.196590423583984,42.999393463134766
2023-06-26 00:00:00-04:00,241.0500030517578,277.4103088378906,118.66362762451172,127.33000183105469,415.94000244140625,18.18000030517578,29.240928649902344,32.67401123046875,42.472259521484375,43.2049560546875
2023-06-27 00:00:00-04:00,250.2100067138672,285.9576416015625,118.58392333984375,129.17999267578125,417.0799865722656,19.469999313354492,28.832508087158203,33.418827056884766,45.3765983581543,43.354454040527344
2023-06-28 00:00:00-04:00,256.239990234375,284.204345703125,120.64649963378906,129.0399932861328,429.8399963378906,18.610000610351562,28.414363861083984,32.8994140625,45.98699951171875,43.19561004638672
2023-06-29 00:00:00-04:00,257.5,280.4586486816406,119.58033752441406,127.9000015258789,428.239990234375,19.549999237060547,28.803335189819336,32.252601623535156,45.59319305419922,43.25166702270508
2023-06-30 00:00:00-04:00,261.7699890136719,285.887939453125,120.53689575195312,130.36000061035156,440.489990234375,19.190000534057617,29.279827117919922,32.77200698852539,46.80415344238281,43.01808166503906
2023-07-03 00:00:00-04:00,279.82000732421875,284.93157958984375,120.12836456298828,130.22000122070312,441.44000244140625,20.450000762939453,29.843835830688477,32.94841766357422,47.217647552490234,43.67213821411133
2023-07-05 00:00:00-04:00,282.4800109863281,293.2497863769531,122.19095611572266,130.3800048828125,445.8999938964844,20.139999389648438,29.007545471191406,31.8605899810791,47.768985748291016,43.72819519042969
2023-07-06 00:00:00-04:00,276.5400085449219,290.8788146972656,120.49703979492188,128.36000061035156,438.8399963378906,20.079999923706055,28.26849937438965,31.331377029418945,46.59740447998047,42.40140151977539
2023-07-07 00:00:00-04:00,274.42999267578125,289.4244079589844,119.70986938476562,129.77999877929688,438.1000061035156,19.809999465942383,28.638023376464844,31.213775634765625,47.138893127441406,42.73777389526367
2023-07-10 00:00:00-04:00,269.6099853515625,292.9808654785156,116.45158386230469,127.12999725341797,441.7099914550781,19.989999771118164,29.21175765991211,32.08599853515625,47.70991516113281,42.67236328125
2023-07-11 00:00:00-04:00,269.7900085449219,297.1549072265625,117.28856658935547,128.77999877929688,440.2099914550781,19.93000030517578,29.406240463256836,32.63481140136719,47.90681838989258,43.47591781616211
2023-07-12 00:00:00-04:00,271.989990234375,308.162841796875,119.19173431396484,130.8000030517578,444.04998779296875,19.700000762939453,30.942678451538086,33.30122756958008,47.20781326293945,44.27012252807617
2023-07-13 00:00:00-04:00,277.8999938964844,312.2173767089844,124.3830795288086,134.3000030517578,450.3800048828125,21.3799991607666,31.30247688293457,33.19342041015625,46.97152328491211,44.55043411254883
2023-07-14 00:00:00-04:00,281.3800048828125,307.6946105957031,125.24995422363281,134.67999267578125,441.9100036621094,19.75,31.07881736755371,32.48780822753906,45.866546630859375,42.74711227416992
2023-07-17 00:00:00-04:00,290.3800048828125,309.4379577636719,124.61225891113281,133.55999755859375,450.04998779296875,19.920000076293945,31.088542938232422,33.683433532714844,46.17238235473633,43.22364044189453
2023-07-18 00:00:00-04:00,293.3399963378906,310.8625183105469,123.63575744628906,132.8300018310547,474.79998779296875,19.709999084472656,31.730344772338867,33.81083679199219,47.72132873535156,43.933753967285156
2023-07-19 00:00:00-04:00,291.260009765625,314.8074645996094,122.34040832519531,135.36000061035156,477.5899963378906,20.079999923706055,31.467790603637695,33.77163314819336,47.8989143371582,44.40093231201172
2023-07-20 00:00:00-04:00,262.8999938964844,301.3687438964844,119.10204315185547,129.9600067138672,437.4200134277344,19.59000015258789,30.524534225463867,32.703407287597656,48.03703689575195,44.29815673828125
2023-07-21 00:00:00-04:00,260.0199890136719,293.1402587890625,119.87926483154297,130.0,427.5,19.875,30.62177848815918,33.34042739868164,47.8989143371582,43.96178436279297
2023-07-24 00:00:00-04:00,269.05999755859375,290.50030517578125,121.44364166259766,128.8000030517578,428.3699951171875,19.200000762939453,30.42729377746582,32.95821762084961,46.84326934814453,44.53174591064453
2023-07-25 00:00:00-04:00,265.2799987792969,293.34942626953125,122.35038757324219,129.1300048828125,427.70001220703125,19.170000076293945,30.90378189086914,33.418827056884766,45.81720733642578,43.99916076660156
2023-07-26 00:00:00-04:00,264.3500061035156,297.433837890625,129.19578552246094,128.14999389648438,422.6700134277344,19.260000228881836,30.77736473083496,33.67363739013672,45.80734634399414,44.37290954589844
2023-07-27 00:00:00-04:00,255.7100067138672,310.5238342285156,129.405029296875,128.25,413.1700134277344,18.389999389648438,29.513208389282227,33.859840393066406,45.1364631652832,44.737308502197266
2023-07-28 00:00:00-04:00,266.44000244140625,324.2414245605469,132.53378295898438,132.2100067138672,425.7799987792969,18.725000381469727,29.873004913330078,36.09429931640625,45.106868743896484,44.29815673828125
2023-07-31 00:00:00-04:00,267.42999267578125,317.3876037597656,132.63343811035156,133.67999267578125,438.9700012207031,19.1299991607666,30.543981552124023,35.05546951293945,45.63962936401367,44.53174591064453
2023-08-01 00:00:00-04:00,261.07000732421875,321.4819641113281,131.4178009033203,131.69000244140625,438.6199951171875,19.040000915527344,29.396516799926758,35.084869384765625,44.79115676879883,43.98047637939453
